# schema bench results
# date: 2026-08-06T20:12:46Z
# host: macbook  arch: arm64  os: Darwin 25.5.0
# cpu: Apple M2
# build: Release
# cpp compiler: Apple clang version 21.0.0 (clang-2100.1.1.101)
# cpp flags: -O3 -DNDEBUG -DSERIALIZE_RELEASE -std=c++17 -Wall -Wextra -Werror -ffp-contract=off -fno-rtti -Igenerated/cpp -I../serialize-cs-port/serialize
# go: go version go1.26.5 darwin/arm64 (go run, default optimized build)
# rust: cargo 1.97.1 (c980f4866 2026-06-30); rustc 1.97.1 (8bab26f4f 2026-07-14) (cargo run --release: opt-level 3, no LTO)
# dotnet: 10.0.302 (dotnet run -c Release, workstation GC)
# pinning: none
# noise: quiet: idle desktop, no pinning available on macOS
# schema commit: d164c77
# serialize commit: 19d332e
lang,bench,path,iters,bytes_per_op,runs,median_msgs_per_sec,min_msgs_per_sec,max_msgs_per_sec,median_mb_per_sec,spread_pct
rust,testdata,read,1000000,92,7,10332251,10306489,10357350,906.53,0.49
rust,message_batch,write,3276800,25,7,53574508,52840924,54742549,1277.32,3.55
rust,message_batch,read,3276800,25,7,21153627,21113294,21531394,504.34,1.98
cs,rigidbody_moving,write,2000000,105,7,16152075,16096165,16174791,1617.40,0.49
cs,rigidbody_moving,read,2000000,105,7,17924954,17840036,18077004,1794.93,1.32
cs,rigidbody_at_rest,write,4000000,57,7,29584376,28770148,29657464,1608.19,3.00
cs,rigidbody_at_rest,read,4000000,57,7,33281165,33170879,33372936,1809.15,0.61
cs,chat,write,4000000,13,7,41219266,40247725,41295907,511.03,2.54
cs,chat,read,4000000,13,7,78787927,78558452,78864353,976.79,0.39
cs,test,write,16000000,6,7,111845485,111723496,112001210,639.99,0.25
cs,test,read,16000000,6,7,131823080,131671746,132055150,754.30,0.29
cs,inputpacket,write,2000000,61,7,14351918,14311895,14368053,834.91,0.39
cs,inputpacket,read,2000000,61,7,15736050,15654548,15766256,915.43,0.71
cs,shipcreate,write,4000000,28,7,29806770,27983750,29838477,795.93,6.22
cs,shipcreate,read,4000000,28,7,36597829,36448462,36648831,977.27,0.55
cs,ship_shallow,write,4000000,28,7,32516756,29372608,32592426,868.29,9.90
cs,ship_shallow,read,4000000,28,7,38930009,38742158,39017538,1039.54,0.71
cs,probe_header,write,16000000,10,7,88375476,88122517,88856456,842.81,0.83
cs,probe_header,read,16000000,10,7,108810524,108419595,108912071,1037.70,0.45
cs,probebits,write,4000000,26,7,60312994,35291450,60581553,1495.49,41.93
cs,probebits,read,4000000,26,7,56357714,55758921,57615054,1397.42,3.29
cs,probearray,write,2000000,47,7,21609123,21563924,21618256,968.58,0.25
cs,probearray,read,2000000,47,7,24889646,24812818,24954084,1115.62,0.57
cs,testdata,write,1000000,92,7,6679813,6653546,6687053,586.07,0.50
cs,testdata,read,1000000,92,7,8049709,8042348,8063508,706.27,0.26
cs,message_batch,write,3276800,25,7,52819495,36220902,53172794,1259.31,32.09
cs,message_batch,read,3276800,25,7,39365690,28629667,39914879,938.55,28.67
