# schema bench results
# date: 2026-08-07T06:16:04Z
# host: macbook  arch: arm64  os: Darwin 25.5.0
# cpu: Apple M2
# build: Release
# cpp compiler: Apple clang version 21.0.0 (clang-2100.1.1.101)
# cpp flags: -O3 -DNDEBUG -DSERIALIZE_RELEASE -std=c++17 -Wall -Wextra -Werror -ffp-contract=off -fno-rtti -Igenerated/cpp -I../serialize
# go: go version go1.26.5 darwin/arm64 (go run, default optimized build)
# rust: cargo 1.97.1 (c980f4866 2026-06-30); rustc 1.97.1 (8bab26f4f 2026-07-14) (cargo run --release: opt-level 3, no LTO)
# dotnet: 10.0.302 (dotnet run -c Release, workstation GC)
# pinning: none
# noise: unlabelled
# schema commit: be5441f
# serialize commit: 378892c
lang,bench,path,iters,bytes_per_op,runs,median_msgs_per_sec,min_msgs_per_sec,max_msgs_per_sec,median_mb_per_sec,spread_pct
rust,message_batch,write,3276800,25,7,78276708,73116064,80098430,1866.26,8.92
rust,message_batch,read,3276800,25,7,50099954,48697410,50591323,1194.48,3.78
cs,rigidbody_moving,write,2000000,105,7,15537758,15403491,15569194,1555.89,1.07
cs,rigidbody_moving,read,2000000,105,7,16999170,16893176,17110352,1702.23,1.28
cs,rigidbody_at_rest,write,4000000,57,7,28489359,27960277,28612119,1548.67,2.29
cs,rigidbody_at_rest,read,4000000,57,7,33001258,32825307,33239045,1793.93,1.25
cs,chat,write,4000000,13,7,40404938,38475708,40599039,500.93,5.26
cs,chat,read,4000000,13,7,79858331,79746724,80193427,990.06,0.56
cs,test,write,16000000,6,7,109106506,108171403,110032336,624.31,1.71
cs,test,read,16000000,6,7,132668333,130371722,134944685,759.13,3.45
cs,inputpacket,write,2000000,61,7,14104402,14049413,14155183,820.51,0.75
cs,inputpacket,read,2000000,61,7,15405603,15166164,15458579,896.21,1.90
cs,shipcreate,write,4000000,28,7,29649660,28766796,29819903,791.73,3.55
cs,shipcreate,read,4000000,28,7,35602709,35385579,35751250,950.69,1.03
cs,ship_shallow,write,4000000,28,7,31525454,21786967,31704162,841.82,31.46
cs,ship_shallow,read,4000000,28,7,37180492,36797749,37443332,992.83,1.74
cs,probe_header,write,16000000,10,7,88120042,87448993,89061817,840.38,1.83
cs,probe_header,read,16000000,10,7,109329720,106674063,109980678,1042.65,3.02
cs,probebits,write,4000000,26,7,58814015,37203211,59016287,1458.32,37.09
cs,probebits,read,4000000,26,7,56804545,56481300,57684598,1408.50,2.12
cs,probearray,write,2000000,47,7,20950459,20850470,21114152,939.06,1.26
cs,probearray,read,2000000,47,7,23566564,23328648,23811792,1056.32,2.05
cs,testdata,write,1000000,92,7,6525447,6516084,6534363,572.53,0.28
cs,testdata,read,1000000,92,7,7515887,7487165,7529837,659.43,0.57
cs,message_batch,write,3276800,25,7,54767778,42546893,56244325,1305.77,25.01
cs,message_batch,read,3276800,25,7,37332495,28789316,37698470,890.08,23.86
