# schema bench results — const-emit triple (main vs template-forms vs generation-time fold)
# date: 2026-08-07T01:15:33Z
# host: spacegame  arch: x86_64  os: Linux (Ubuntu 24.04)
# cpu: AMD EPYC (game server pinned to isolated cores 1-15 at ~372% CPU throughout)
# build: Release
# cpp compiler: g++ (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0
# cpp flags: -O3 -DNDEBUG -DSERIALIZE_RELEASE -std=c++17 -Wall -Wextra -Werror -ffp-contract=off -fno-rtti -Wno-class-memaccess -Wno-type-limits
# pinning: taskset -c 0 (the shared core — isolcpus 1-15 belong to the game server)
# noise: NOISY: game server owns isolated cores, bench on shared core 0; same-binary medians swing up to 23% across repetitions (test write, MAIN: 108M run1/2 -> 133M run3) — only repetition-stable deltas are meaningful
# schema commits: MAIN = b8b438c; V1-TEMPLATES = template-form emission (not shipped, see md); V2-FOLD = optimize-const-emit (this PR)
# serialize commit: 378892c (serialize.h shipped to the host; the host's own serialize checkout is older and was not used or touched)
# section MAIN run1
lang,bench,path,iters,bytes_per_op,runs,median_msgs_per_sec,min_msgs_per_sec,max_msgs_per_sec,median_mb_per_sec,spread_pct
cpp,probebits,write,4000000,26,7,83914952,83569307,89306288,2080.72,6.84
cpp,probebits,read,4000000,26,7,139281209,137877904,154358969,3453.55,11.83
cpp,probearray,write,2000000,47,7,29202367,25272121,29574100,1308.93,14.73
cpp,probearray,read,2000000,47,7,57817996,53214324,57967066,2591.56,8.22
cpp,testdata,write,1000000,92,7,9402548,9167271,9456537,824.96,3.08
cpp,testdata,read,1000000,92,7,25080120,23347758,25148315,2200.48,7.18
cpp,message_batch,write,3276800,25,7,65485667,54524446,65705327,1561.30,17.07
cpp,message_batch,read,3276800,25,7,43850905,42359407,44312269,1045.49,4.45
# section V1-TEMPLATES run1
cpp,rigidbody_moving,write,2000000,105,7,19503052,18931943,19529646,1952.95,3.06
cpp,rigidbody_moving,read,2000000,105,7,30115973,30049192,30156247,3015.69,0.36
cpp,rigidbody_at_rest,write,4000000,57,7,42134118,38884719,43472228,2290.39,10.89
cpp,rigidbody_at_rest,read,4000000,57,7,60007166,57378708,62676152,3261.96,8.83
cpp,chat,write,4000000,13,7,36075198,35886623,36973990,447.25,3.01
cpp,chat,read,4000000,13,7,75267013,71481870,75365879,933.14,5.16
cpp,test,write,16000000,6,7,108364214,100996489,109919053,620.07,8.23
cpp,test,read,16000000,6,7,227559812,218763674,228358946,1302.11,4.22
cpp,inputpacket,write,2000000,61,7,25821630,25777787,26800425,1502.15,3.96
cpp,inputpacket,read,2000000,61,7,38074960,36071492,38094831,2214.98,5.31
cpp,shipcreate,write,4000000,28,7,32485871,31024115,33234548,867.47,6.80
cpp,shipcreate,read,4000000,28,7,74617398,62425152,74700956,1992.50,16.45
cpp,ship_shallow,write,4000000,28,7,56452119,54215453,56547668,1507.43,4.13
cpp,ship_shallow,read,4000000,28,7,77894931,71670078,77992413,2080.02,8.12
cpp,probe_header,write,16000000,10,7,123831572,112824784,127205222,1180.95,11.61
cpp,probe_header,read,16000000,10,7,180963784,175516525,181531465,1725.81,3.32
cpp,probebits,write,4000000,26,7,61385386,61187738,64247855,1522.08,4.99
cpp,probebits,read,4000000,26,7,141688951,139657946,157828983,3513.25,12.82
cpp,probearray,write,2000000,47,7,27873327,24218578,27918893,1249.36,13.28
cpp,probearray,read,2000000,47,7,57804886,53499964,57924081,2590.97,7.65
cpp,testdata,write,1000000,92,7,9456352,8592502,9496458,829.68,9.56
cpp,testdata,read,1000000,92,7,25400880,23666289,25555376,2228.62,7.44
cpp,message_batch,write,3276800,25,7,58392739,55288570,58663428,1392.19,5.78
cpp,message_batch,read,3276800,25,7,42312665,42061359,43865691,1008.81,4.26
# section V1-TEMPLATES run2
cpp,rigidbody_moving,write,2000000,105,7,19526174,17636623,19543857,1955.27,9.77
cpp,rigidbody_moving,read,2000000,105,7,30060581,29991510,30082970,3010.14,0.30
cpp,rigidbody_at_rest,write,4000000,57,7,42155025,42119547,43528279,2291.52,3.34
cpp,rigidbody_at_rest,read,4000000,57,7,60038511,53449628,60098939,3263.66,11.08
cpp,chat,write,4000000,13,7,36167833,33574769,37024988,448.40,9.54
cpp,chat,read,4000000,13,7,75101772,71133457,75202900,931.09,5.42
cpp,test,write,16000000,6,7,133838359,130821958,133978234,765.83,2.36
cpp,test,read,16000000,6,7,209676121,188337604,217669456,1199.78,13.99
cpp,inputpacket,write,2000000,61,7,25840541,25812728,26831360,1503.25,3.94
cpp,inputpacket,read,2000000,61,7,37887743,36092097,38109866,2204.09,5.33
cpp,shipcreate,write,4000000,28,7,33161416,30384273,33240421,885.51,8.61
cpp,shipcreate,read,4000000,28,7,74138004,70569606,74227694,1979.70,4.93
cpp,ship_shallow,write,4000000,28,7,56340808,48895813,56614526,1504.46,13.70
cpp,ship_shallow,read,4000000,28,7,77652765,64970015,77809098,2073.55,16.53
cpp,probe_header,write,16000000,10,7,122435018,120081639,125691802,1167.63,4.58
cpp,probe_header,read,16000000,10,7,175818695,165879245,181203096,1676.74,8.72
cpp,probebits,write,4000000,26,7,61479374,54551207,61661413,1524.41,11.57
cpp,probebits,read,4000000,26,7,140816864,140306082,157034531,3491.63,11.88
cpp,probearray,write,2000000,47,7,27892916,26799725,27977378,1250.24,4.22
cpp,probearray,read,2000000,47,7,57830826,53473720,57920057,2592.13,7.69
cpp,testdata,write,1000000,92,7,7268990,6735813,7285066,637.77,7.56
cpp,testdata,read,1000000,92,7,25651622,23843385,25784271,2250.62,7.57
cpp,message_batch,write,3276800,25,7,56248528,55059109,58450679,1341.07,6.03
cpp,message_batch,read,3276800,25,7,42343487,42186001,43807153,1009.55,3.83
# section V2-FOLD run1
cpp,rigidbody_moving,write,2000000,105,7,24340433,24288488,24383678,2437.35,0.39
cpp,rigidbody_moving,read,2000000,105,7,30314236,30273331,31711324,3035.54,4.74
cpp,rigidbody_at_rest,write,4000000,57,7,41027309,37122384,42271935,2230.22,12.55
cpp,rigidbody_at_rest,read,4000000,57,7,59945095,59644981,59964643,3258.58,0.53
cpp,chat,write,4000000,13,7,35811487,33490217,36802340,443.98,9.25
cpp,chat,read,4000000,13,7,75802726,72083282,76102296,939.78,5.30
cpp,test,write,16000000,6,7,117212035,114976848,119416680,670.69,3.79
cpp,test,read,16000000,6,7,229393193,220568143,230109657,1312.60,4.16
cpp,inputpacket,write,2000000,61,7,31894747,28312896,33455348,1855.45,16.12
cpp,inputpacket,read,2000000,61,7,36487076,34765751,36598975,2122.60,5.02
cpp,shipcreate,write,4000000,28,7,33178681,32336859,33224982,885.97,2.68
cpp,shipcreate,read,4000000,28,7,74747165,70909039,74963774,1995.96,5.42
cpp,ship_shallow,write,4000000,28,7,55911584,49096778,56100563,1493.00,12.53
cpp,ship_shallow,read,4000000,28,7,78061202,74050711,78268231,2084.46,5.40
cpp,probe_header,write,16000000,10,7,121178932,120883381,123571819,1155.65,2.22
cpp,probe_header,read,16000000,10,7,181243019,175546799,181407935,1728.47,3.23
cpp,probebits,write,4000000,26,7,83604613,71625764,83704774,2073.02,14.45
cpp,probebits,read,4000000,26,7,142742507,141861379,158603678,3539.38,11.73
cpp,probearray,write,2000000,47,7,29965858,29834154,30005641,1343.15,0.57
cpp,probearray,read,2000000,47,7,55635225,46585896,56265444,2493.72,17.40
cpp,testdata,write,1000000,92,7,9075451,8843688,9320532,796.26,5.25
cpp,testdata,read,1000000,92,7,22717269,22521265,24241611,1993.17,7.57
cpp,message_batch,write,3276800,25,7,61203300,58158875,61459901,1459.20,5.39
cpp,message_batch,read,3276800,25,7,42261014,38006072,43966530,1007.58,14.10
# section V2-FOLD run2
cpp,rigidbody_moving,write,2000000,105,7,24302861,24277410,24339905,2433.59,0.26
