# schema bench results
# date: 2026-08-07T14:15:05Z
# host: macbook  arch: arm64  os: Darwin 25.5.0
# cpu: Apple M2
# build: Release
# cpp compiler: Apple clang version 21.0.0 (clang-2100.1.1.101)
# cpp flags: -O3 -DNDEBUG -DSERIALIZE_RELEASE -std=c++17 -Wall -Wextra -Werror -ffp-contract=off -fno-rtti -Igenerated/cpp -I../serialize-cs-port/serialize
# go: go version go1.26.5 darwin/arm64 (go run, default optimized build)
# rust: cargo 1.97.1 (c980f4866 2026-06-30); rustc 1.97.1 (8bab26f4f 2026-07-14) (cargo run --release: opt-level 3, no LTO)
# dotnet: 10.0.302 (dotnet run -c Release, workstation GC)
# pinning: none
# noise: idle desktop, unpinned
# schema commit: 98a2084
# serialize commit: d042fc8
lang,bench,path,iters,bytes_per_op,runs,median_msgs_per_sec,min_msgs_per_sec,max_msgs_per_sec,median_mb_per_sec,spread_pct
rust,testdata,read,1000000,92,7,10024514,9992809,10062281,879.53,0.69
rust,message_batch,write,3276800,25,7,73874941,71476664,77456490,1761.32,8.09
rust,message_batch,read,3276800,25,7,49147055,48557145,49620636,1171.76,2.16
cs,rigidbody_moving,write,2000000,105,7,15649146,15530760,15762068,1567.04,1.48
cs,rigidbody_moving,read,2000000,105,7,17231263,17153762,17290688,1725.47,0.79
cs,rigidbody_at_rest,write,4000000,57,7,28748540,28122177,28836789,1562.75,2.49
cs,rigidbody_at_rest,read,4000000,57,7,33021391,32822937,33221350,1795.02,1.21
cs,chat,write,4000000,13,7,39575200,38636219,39663298,490.64,2.60
cs,chat,read,4000000,13,7,79437266,79252176,79655728,984.84,0.51
cs,test,write,16000000,6,7,109072590,107653056,109496119,624.12,1.69
cs,test,read,16000000,6,7,133971933,133561055,134941043,766.59,1.03
cs,inputpacket,write,2000000,61,7,14072971,13931321,14121162,818.68,1.35
cs,inputpacket,read,2000000,61,7,15435612,15408320,15501316,897.95,0.60
cs,shipcreate,write,4000000,28,7,29198636,27641165,29347244,779.69,5.84
cs,shipcreate,read,4000000,28,7,35286126,35229565,35463508,942.24,0.66
cs,ship_shallow,write,4000000,28,7,31439546,30585553,31527243,839.53,3.00
cs,ship_shallow,read,4000000,28,7,37136584,36774170,37392473,991.65,1.66
cs,probe_header,write,16000000,10,7,88711269,88558712,89135249,846.02,0.65
cs,probe_header,read,16000000,10,7,108121404,106507757,109676783,1031.13,2.93
cs,probebits,write,4000000,26,7,58881978,36651148,59037105,1460.01,38.02
cs,probebits,read,4000000,26,7,53815376,52873056,54127492,1334.38,2.33
cs,probearray,write,2000000,47,7,21069953,20736799,21125191,944.41,1.84
cs,probearray,read,2000000,47,7,23390883,19590078,23632282,1048.44,17.28
cs,testdata,write,1000000,92,7,6534303,6471499,6543513,573.31,1.10
cs,testdata,read,1000000,92,7,7483036,7420880,7518588,656.55,1.31
cs,message_batch,write,3276800,25,7,54069217,41606830,54481035,1289.11,23.81
cs,message_batch,read,3276800,25,7,38069568,29074931,38207886,907.65,23.99
