# schema bench results
# date: 2026-08-30T23:46:18Z
# host: macbook  arch: arm64  os: Darwin 25.6.0
# cpu: Apple M2
# build: Release
# cpp compiler: Apple clang version 21.0.0 (clang-2100.1.1.101)
# cpp flags: -O3 -DNDEBUG -DSERIALIZE_RELEASE -DBENCH_OPT="O3" -std=c++17 -Wall -Wextra -Werror -ffp-contract=off -fno-rtti -Igenerated/cpp -Igenerated/bench/cpp -Itest -I../serialize
# c compiler: Apple clang version 21.0.0 (clang-2100.1.1.101)
# c flags: -O3 -DNDEBUG -DBENCH_OPT="O3" -std=c99 -Wall -Wextra -Werror -Igenerated/c -Igenerated/bench/c -I../serialize.c (serialize.c compiled in, no LTO)
# go: go version go1.27.0 darwin/arm64 (go run, default optimized build)
# rust: cargo 1.98.0 (797e8a9bc 2026-08-05) (Homebrew); rustc 1.98.0 (88d9e12ae 2026-08-18) (Homebrew) (cargo run --release at opt-level 3, no LTO)
# dotnet: 10.0.400 (dotnet run -c Release, workstation GC)
# node: v26.7.0 (NODE_ENV=production — serialize.js's caller-trust release mode; the runner records the mode that ran in its checks column)
# java: openjdk 21.0.12.1 2026-08-18 LTS (generated codecs, zero runtime dependency; default JVM flags, no -ea)
# dart: Dart SDK version: 3.13.2 (stable) (Tue Aug 25 01:01:12 2026 -0700) on "macos_arm64" (generated codecs, zero runtime dependency; AOT executable)
# elixir: 1.20.4 (generated codecs, zero runtime dependency; pinned BEAM toolchain)
# pinning: none
# noise: unlabeled
# schema commit: 70cec1d
# serialize commit: cebaed2 (main) [build-verified: /Users/glenn/rowan-working/serialize]
# serialize.c commit: 37db942 (main) [build-verified: /Users/glenn/rowan-working/serialize.c]
# serialize.go commit: ecfb3c9 (main) [build-verified: /Users/glenn/rowan-working/serialize.go]
# serialize.rs commit: 6b52aa6 (main) [build-verified: /Users/glenn/rowan-working/serialize.rs]
# serialize.cs commit: f08327e (main) [build-verified: /Users/glenn/rowan-working/serialize.cs]
# serialize.js commit: e391f1e (main) [build-verified: /Users/glenn/rowan-working/serialize.js]
cs,bench_mixed,write,40000000,21,7,75926815,75288236,76439231,1520.60,1.52,bc776c004485e408,gen,asm,always,default,unknown
cs,bench_mixed,read,40000000,21,7,70850294,69867995,71100367,1418.93,1.74,bc776c004485e408,gen,asm,always,default,unknown
cs,bench_packet,write,32000000,49,7,31953693,31283829,32008405,1493.20,2.27,bc776c004485e408,rt,asm,always,default,unknown
cs,bench_packet,read,32000000,49,7,33846929,33193210,34120570,1581.67,2.74,bc776c004485e408,rt,asm,always,default,unknown
cs,bench_ints,write,40000000,14,7,61121612,60798155,61972421,816.06,1.92,bc776c004485e408,rt,asm,always,default,unknown
cs,bench_ints,read,40000000,14,7,53342224,52259027,55511193,712.20,6.10,bc776c004485e408,rt,asm,always,default,unknown
cs,bench_bits,write,48000000,20,7,65894267,64463389,66627199,1256.83,3.28,bc776c004485e408,rt,asm,always,default,unknown
cs,bench_bits,read,48000000,20,7,58257221,55420526,59252025,1111.17,6.58,bc776c004485e408,rt,asm,always,default,unknown
cs,bench_mixed,write,40000000,21,7,47955461,46860340,48168716,960.41,2.73,bc776c004485e408,rt,asm,always,default,unknown
cs,bench_mixed,read,40000000,21,7,42298147,37745317,42752665,847.11,11.84,bc776c004485e408,rt,asm,always,default,unknown
cs,bitpacker,write,24576,65518,7,19735,19678,19747,1233.13,0.35,bc776c004485e408,bits,asm,always,default,unknown
cs,bitpacker,read,24576,65518,7,18425,18263,18550,1151.28,1.56,bc776c004485e408,bits,asm,always,default,unknown
