# schema bench results
# date: 2026-08-07T06:13:12Z
# host: macbook  arch: arm64  os: Darwin 25.5.0
# cpu: Apple M2
# build: Release
# cpp compiler: Apple clang version 21.0.0 (clang-2100.1.1.101)
# cpp flags: -O3 -DNDEBUG -DSERIALIZE_RELEASE -std=c++17 -Wall -Wextra -Werror -ffp-contract=off -fno-rtti -Igenerated/cpp -I../serialize
# go: go version go1.26.5 darwin/arm64 (go run, default optimized build)
# rust: cargo 1.97.1 (c980f4866 2026-06-30); rustc 1.97.1 (8bab26f4f 2026-07-14) (cargo run --release: opt-level 3, no LTO)
# dotnet: 10.0.302 (dotnet run -c Release, workstation GC)
# pinning: none
# noise: unlabelled
# schema commit: be5441f
# serialize commit: 378892c
lang,bench,path,iters,bytes_per_op,runs,median_msgs_per_sec,min_msgs_per_sec,max_msgs_per_sec,median_mb_per_sec,spread_pct
rust,message_batch,write,3276800,25,7,68294174,65882542,70057012,1628.26,6.11
rust,message_batch,read,3276800,25,7,22291403,22252171,22327768,531.47,0.34
cs,rigidbody_moving,write,2000000,105,7,15592013,15432408,15914165,1561.32,3.09
cs,rigidbody_moving,read,2000000,105,7,17435940,17415459,17470316,1745.96,0.31
cs,rigidbody_at_rest,write,4000000,57,7,29003750,28250124,29170273,1576.63,3.17
cs,rigidbody_at_rest,read,4000000,57,7,33685288,33077069,33821319,1831.11,2.21
cs,chat,write,4000000,13,7,40472230,40208885,40533461,501.77,0.80
cs,chat,read,4000000,13,7,80113762,79981764,80287429,993.23,0.38
cs,test,write,16000000,6,7,108662286,108488183,109034310,621.77,0.50
cs,test,read,16000000,6,7,135939752,135376618,136484650,777.85,0.82
cs,inputpacket,write,2000000,61,7,14249500,14174344,14267910,828.95,0.66
cs,inputpacket,read,2000000,61,7,15532714,15337023,15578508,903.60,1.55
cs,shipcreate,write,4000000,28,7,29886320,28784268,29970629,798.05,3.97
cs,shipcreate,read,4000000,28,7,35923056,35289582,36068042,959.25,2.17
cs,ship_shallow,write,4000000,28,7,32291658,29753647,32302298,862.28,7.89
cs,ship_shallow,read,4000000,28,7,37508779,37152209,37822806,1001.59,1.79
cs,probe_header,write,16000000,10,7,89627118,89313027,89892186,854.75,0.65
cs,probe_header,read,16000000,10,7,110546174,109205923,111382916,1054.25,1.97
cs,probebits,write,4000000,26,7,59355988,36725584,59639450,1471.76,38.60
cs,probebits,read,4000000,26,7,55410027,55034259,56041168,1373.92,1.82
cs,probearray,write,2000000,47,7,21249740,21160394,21338090,952.47,0.84
cs,probearray,read,2000000,47,7,23481785,23403172,23589440,1052.52,0.79
cs,testdata,write,1000000,92,7,6591428,6575984,6598239,578.32,0.34
cs,testdata,read,1000000,92,7,7588290,7548138,7607230,665.78,0.78
cs,message_batch,write,3276800,25,7,54339192,40756472,54695833,1295.55,25.65
cs,message_batch,read,3276800,25,7,38735837,28596487,39061746,923.53,27.02
