# schema bench results
# date: 2026-08-30T23:35:06Z
# host: macbook  arch: arm64  os: Darwin 25.6.0
# cpu: Apple M2
# build: Release
# cpp compiler: Apple clang version 21.0.0 (clang-2100.1.1.101)
# cpp flags: -O3 -DNDEBUG -DSERIALIZE_RELEASE -DBENCH_OPT="O3" -std=c++17 -Wall -Wextra -Werror -ffp-contract=off -fno-rtti -Igenerated/cpp -Igenerated/bench/cpp -Itest -I../serialize
# c compiler: Apple clang version 21.0.0 (clang-2100.1.1.101)
# c flags: -O3 -DNDEBUG -DBENCH_OPT="O3" -std=c99 -Wall -Wextra -Werror -Igenerated/c -Igenerated/bench/c -I../serialize.c (serialize.c compiled in, no LTO)
# go: go version go1.27.0 darwin/arm64 (go run, default optimized build)
# rust: cargo 1.98.0 (797e8a9bc 2026-08-05) (Homebrew); rustc 1.98.0 (88d9e12ae 2026-08-18) (Homebrew) (cargo run --release at opt-level 3, no LTO)
# dotnet: 10.0.400 (dotnet run -c Release, workstation GC)
# node: v26.7.0 (NODE_ENV=production — serialize.js's caller-trust release mode; the runner records the mode that ran in its checks column)
# java: openjdk 21.0.12.1 2026-08-18 LTS (generated codecs, zero runtime dependency; default JVM flags, no -ea)
# dart: Dart SDK version: 3.13.2 (stable) (Tue Aug 25 01:01:12 2026 -0700) on "macos_arm64" (generated codecs, zero runtime dependency; AOT executable)
# elixir: 1.20.4 (generated codecs, zero runtime dependency; pinned BEAM toolchain)
# pinning: none
# noise: unlabeled
# schema commit: b5efb03
# serialize commit: cebaed2 (main) [build-verified: /Users/glenn/rowan-working/serialize]
# serialize.c commit: 37db942 (main) [build-verified: /Users/glenn/rowan-working/serialize.c]
# serialize.go commit: ecfb3c9 (main) [build-verified: /Users/glenn/rowan-working/serialize.go]
# serialize.rs commit: 6b52aa6 (main) [build-verified: /Users/glenn/rowan-working/serialize.rs]
# serialize.cs commit: f08327e (main) [build-verified: /Users/glenn/rowan-working/serialize.cs]
# serialize.js commit: e391f1e (main) [build-verified: /Users/glenn/rowan-working/serialize.js]
go,bench_mixed,write,40000000,21,7,40454503,40385406,40610754,810.19,0.56,bc776c004485e408,gen,pkg,always,default,unknown
go,bench_mixed,read,40000000,21,7,34377592,34084732,34684404,688.49,1.74,bc776c004485e408,gen,pkg,always,default,unknown
go,bench_packet,write,32000000,49,7,27142416,26939323,27183008,1268.37,0.90,bc776c004485e408,rt,pkg,always,default,unknown
go,bench_packet,read,32000000,49,7,28322353,24565344,28384544,1323.50,13.48,bc776c004485e408,rt,pkg,always,default,unknown
go,bench_ints,write,40000000,14,7,43343997,41633815,44269880,578.70,6.08,bc776c004485e408,rt,pkg,always,default,unknown
go,bench_ints,read,40000000,14,7,38668499,38591666,38696212,516.28,0.27,bc776c004485e408,rt,pkg,always,default,unknown
go,bench_bits,write,48000000,20,7,60920660,60679334,61034484,1161.97,0.58,bc776c004485e408,rt,pkg,always,default,unknown
go,bench_bits,read,48000000,20,7,49494648,49352641,49686108,944.04,0.67,bc776c004485e408,rt,pkg,always,default,unknown
go,bench_mixed,write,40000000,21,7,43275429,43179872,43321994,866.68,0.33,bc776c004485e408,rt,pkg,always,default,unknown
go,bench_mixed,read,40000000,21,7,36081830,36002639,36129286,722.62,0.35,bc776c004485e408,rt,pkg,always,default,unknown
go,bitpacker,write,24576,65518,7,9827,9524,9869,614.00,3.51,bc776c004485e408,bits,pkg,always,default,unknown
go,bitpacker,read,24576,65518,7,11384,11320,11408,711.33,0.78,bc776c004485e408,bits,pkg,always,default,unknown
