# schema bench results
# date: 2026-08-06T23:30:18Z
# host: spacegame  arch: x86_64  os: Linux 6.8.0-90-generic
# cpu: AMD EPYC 9124 16-Core Processor
# build: Release
# cpp compiler: g++ (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0
# cpp flags: -O3 -DNDEBUG -DSERIALIZE_RELEASE -std=c++17 -Wall -Wextra -Werror -ffp-contract=off -fno-rtti -Igenerated/cpp -I../serialize-cs-port/serialize -Wno-class-memaccess -Wno-type-limits
# go: go version go1.26.5 linux/amd64 (go run, default optimized build)
# rust: cargo 1.97.1 (c980f4866 2026-06-30); rustc 1.97.1 (8bab26f4f 2026-07-14) (cargo run --release: opt-level 3, no LTO)
# dotnet: 10.0.302 (dotnet run -c Release, workstation GC)
# pinning: taskset -c 0
# noise: NOISY: game server running with one pinned thread per isolated core 1-15; bench pinned to shared core 0 (irqs, ssh, server aux threads)
# schema commit: unknown
# serialize commit: unknown
lang,bench,path,iters,bytes_per_op,runs,median_msgs_per_sec,min_msgs_per_sec,max_msgs_per_sec,median_mb_per_sec,spread_pct
rust,testdata,write,1000000,92,7,6957322,6579809,7093714,610.42,7.39
rust,testdata,read,1000000,92,7,6376494,6271001,6398449,559.46,2.00
rust,message_batch,write,3276800,25,7,38323240,34195132,38403210,913.70,10.98
rust,message_batch,read,3276800,25,7,16152812,15344063,16203296,385.11,5.32
cs,rigidbody_moving,write,2000000,105,7,10020748,2449132,10636578,1003.44,81.70
cs,rigidbody_moving,read,2000000,105,7,12073394,11378726,12086002,1208.98,5.86
cs,rigidbody_at_rest,write,4000000,57,7,16909330,16383344,16996043,919.18,3.62
cs,rigidbody_at_rest,read,4000000,57,7,19193333,17572531,19476520,1043.34,9.92
cs,chat,write,4000000,13,7,25017810,5077332,25660435,310.16,82.27
cs,chat,read,4000000,13,7,51160447,51000047,53188660,634.28,4.28
cs,test,write,16000000,6,7,41719218,34225331,51836385,238.72,42.21
cs,test,read,16000000,6,7,84970521,83596095,85059645,486.21,1.72
cs,inputpacket,write,2000000,61,7,5775424,5585238,9338284,335.98,64.98
cs,inputpacket,read,2000000,61,7,10131579,9763341,10154006,589.40,3.86
cs,shipcreate,write,4000000,28,7,11232081,10880413,17238675,299.93,56.61
cs,shipcreate,read,4000000,28,7,19210487,15925577,19503423,512.98,18.62
cs,ship_shallow,write,4000000,28,7,13289778,12679980,19332665,354.88,50.06
cs,ship_shallow,read,4000000,28,7,22158062,20820364,22520709,591.68,7.67
cs,probe_header,write,16000000,10,7,42659557,29452419,43537356,406.83,33.02
cs,probe_header,read,16000000,10,7,65298900,63178253,66894274,622.74,5.69
cs,probebits,write,4000000,26,7,18981851,18347294,19311702,470.67,5.08
cs,probebits,read,4000000,26,7,42889095,24712730,44345898,1063.46,45.78
cs,probearray,write,2000000,47,7,5178882,5039164,13105610,232.13,155.76
cs,probearray,read,2000000,47,7,14545444,13549814,14598913,651.97,7.21
cs,testdata,write,1000000,92,7,2802937,2282442,5703908,245.92,122.07
cs,testdata,read,1000000,92,7,5381572,5120613,5406063,472.17,5.30
cs,message_batch,write,3276800,25,7,13027047,12499175,13915076,310.59,10.87
cs,message_batch,read,3276800,25,7,21549743,20513655,21685081,513.79,5.44
