# schema bench results
# date: 2026-08-07T05:46:51Z
# host: macbook  arch: arm64  os: Darwin 25.5.0
# cpu: Apple M2
# build: Release
# cpp compiler: Apple clang version 21.0.0 (clang-2100.1.1.101)
# cpp flags: -O3 -DNDEBUG -DSERIALIZE_RELEASE -std=c++17 -Wall -Wextra -Werror -ffp-contract=off -fno-rtti -Igenerated/cpp -I../serialize-cs-port/serialize
# go: go version go1.26.5 darwin/arm64 (go run, default optimized build)
# rust: cargo 1.97.1 (c980f4866 2026-06-30); rustc 1.97.1 (8bab26f4f 2026-07-14) (cargo run --release: opt-level 3, no LTO)
# dotnet: 10.0.302 (dotnet run -c Release, workstation GC)
# pinning: none
# noise: quiet: idle desktop, no pinning available on macOS
# schema commit: 41c1ff5
# serialize commit: 378892c
lang,bench,path,iters,bytes_per_op,runs,median_msgs_per_sec,min_msgs_per_sec,max_msgs_per_sec,median_mb_per_sec,spread_pct
rust,testdata,read,1000000,92,7,10028607,9716973,10075300,879.89,3.57
rust,message_batch,write,3276800,25,7,67519673,64989278,68425078,1609.79,5.09
rust,message_batch,read,3276800,25,7,22122361,21783239,22187614,527.44,1.83
cs,rigidbody_moving,write,2000000,105,7,15517385,15230494,15579260,1553.85,2.25
cs,rigidbody_moving,read,2000000,105,7,16935776,16680567,17032003,1695.88,2.08
cs,rigidbody_at_rest,write,4000000,57,7,29207847,28044198,29311244,1587.72,4.34
cs,rigidbody_at_rest,read,4000000,57,7,33754106,33631618,33976970,1834.85,1.02
cs,chat,write,4000000,13,7,40157941,39933032,40224614,497.87,0.73
cs,chat,read,4000000,13,7,79512588,79378939,79700803,985.78,0.40
cs,test,write,16000000,6,7,109914418,109813783,110704656,628.94,0.81
cs,test,read,16000000,6,7,133417831,81519898,135850300,763.42,40.72
cs,inputpacket,write,2000000,61,7,14126519,12758723,14377349,821.80,11.46
cs,inputpacket,read,2000000,61,7,15520094,10359640,15600502,902.87,33.77
cs,shipcreate,write,4000000,28,7,26515722,22422505,28818257,708.05,24.12
cs,shipcreate,read,4000000,28,7,31579114,23886144,34051885,843.25,32.19
cs,ship_shallow,write,4000000,28,7,30532906,23543815,31716631,815.32,26.77
cs,ship_shallow,read,4000000,28,7,37629988,36364661,37732539,1004.83,3.64
cs,probe_header,write,16000000,10,7,90052213,89665492,90314350,858.80,0.72
cs,probe_header,read,16000000,10,7,110633466,108260624,111130945,1055.08,2.59
cs,probebits,write,4000000,26,7,59517256,37140204,59774471,1475.76,38.03
cs,probebits,read,4000000,26,7,55857808,55567672,56354855,1385.02,1.41
cs,probearray,write,2000000,47,7,21325872,21108135,21395065,955.88,1.35
cs,probearray,read,2000000,47,7,23875694,23602440,24083850,1070.17,2.02
cs,testdata,write,1000000,92,7,6677101,6621499,6699539,585.84,1.17
cs,testdata,read,1000000,92,7,7551769,7335207,7581059,662.58,3.26
cs,message_batch,write,3276800,25,7,54315773,38703581,55605521,1294.99,31.12
cs,message_batch,read,3276800,25,7,39021602,29218897,39365406,930.35,26.00
